		
"normalized area, average for each treatment"		
		
 GeoID 	  Average Bare  	 Average Bare 
comp134573_c1_seq1	 0.027569 	 0.025134 
comp134573_c1_seq2	 0.008462 	 0.007222 
comp134573_c1_seq3	 0.037189 	 0.032099 
comp134574_c3_seq2	 0.019085 	 0.027227 
comp134574_c3_seq3	 0.001948 	 0.002554 
comp134581_c2_seq1	 0.006592 	 0.006138 
comp134581_c2_seq2	 0.040663 	 0.026267 
comp134588_c0_seq1	 0.169623 	 0.187574 
comp134588_c0_seq2	 0.169623 	 0.187574 
comp134588_c0_seq3	 0.169623 	 0.187574 
comp134588_c0_seq4	 0.169623 	 0.187574 
comp134593_c0_seq1	 0.349156 	 0.306741 
comp134606_c0_seq1	 0.044267 	 0.043046 
comp134606_c0_seq1	 0.027360 	 0.025944 
comp134609_c0_seq1	 0.025985 	 0.027799 
comp134609_c0_seq3	 0.025985 	 0.027799 
comp134611_c0_seq3	 0.020415 	 0.021180 
comp134613_c0_seq1	 0.019556 	 0.011351 
comp134614_c0_seq1	 0.096863 	 0.086250 
comp134619_c0_seq1	 0.002345 	 0.001417 
comp134625_c0_seq1	 0.572487 	 0.547209 
comp134625_c0_seq2	 0.572487 	 0.547209 
comp134627_c1_seq2	 0.007752 	 0.008494 
comp134631_c0_seq1	 0.007063 	 0.006740 
comp134631_c0_seq3	 0.007063 	 0.006740 
comp134638_c0_seq1	 0.061701 	 0.060206 
comp134643_c0_seq1	 0.638415 	 0.552340 
comp134645_c0_seq1	 0.000022 	 0.001904 
comp134660_c0_seq1	 0.082425 	 0.097040 
comp134669_c0_seq1	 0.013456 	 0.014785 
comp134690_c0_seq1	 0.167385 	 0.133887 
comp134691_c0_seq1	 0.292936 	 0.242697 
comp134692_c0_seq1	 0.791977 	 0.666759 
comp134693_c0_seq1	 0.004386 	 0.004547 
comp134693_c0_seq2	 0.004386 	 0.004547 
comp134693_c0_seq3	 0.004386 	 0.004547 
comp134693_c0_seq4	 0.004386 	 0.004547 
comp134693_c0_seq5	 0.008311 	 0.012792 
comp134706_c0_seq1	 0.163765 	 0.136639 
comp134706_c0_seq2	 0.163765 	 0.136639 
comp134710_c1_seq1	 0.000735 	 0.000930 
comp134717_c0_seq1	 0.137366 	 0.156125 
comp134732_c0_seq1	 0.033183 	 0.026105 
comp134732_c0_seq2	 0.055306 	 0.046491 
comp134733_c0_seq1	 0.074048 	 0.097394 
comp134749_c0_seq1	 0.152811 	 0.141830 
comp134752_c0_seq1	 0.018498 	 0.019754 
comp134757_c0_seq1	 0.141148 	 0.124759 
comp134757_c0_seq2	 0.141148 	 0.124759 
comp134771_c0_seq1	 0.001032 	 0.000379 
comp134772_c0_seq1	 0.047201 	 0.045270 
comp134772_c0_seq2	 0.047201 	 0.045270 
comp134776_c0_seq1	 0.055425 	 0.063062 
comp134778_c2_seq1	 0.066209 	 0.051880 
comp134778_c2_seq2	 0.058667 	 0.044913 
comp134782_c0_seq1	 0.199784 	 0.212480 
comp134796_c0_seq1	 0.007080 	 0.008105 
comp134796_c0_seq2	 0.007080 	 0.008105 
comp134807_c0_seq1	 0.284056 	 0.284088 
comp134807_c0_seq2	 0.284056 	 0.284088 
comp134819_c0_seq1	 0.135980 	 0.129414 
comp134820_c0_seq1	 0.000980 	 0.000701 
comp134820_c0_seq2	 0.000980 	 0.000701 
comp134836_c0_seq2	 0.001014 	 0.001020 
comp134846_c0_seq1	 0.261550 	 0.249157 
comp134852_c0_seq1	 0.033596 	 0.022124 
comp134852_c0_seq2	 0.033596 	 0.022124 
comp134853_c0_seq1	 0.033014 	 0.021224 
comp134876_c0_seq1	 0.002157 	 0.002411 
comp134876_c0_seq2	 0.002157 	 0.002411 
comp134890_c0_seq1	 0.045698 	 0.061673 
comp134890_c0_seq2	 0.045698 	 0.061673 
comp134892_c1_seq1	 0.015154 	 0.019702 
comp134895_c0_seq1	 0.034943 	 0.032258 
comp134898_c0_seq1	 2.681060 	 1.845796 
comp134909_c1_seq3	 0.002216 	 0.002217 
comp134909_c1_seq4	 0.002216 	 0.002217 
comp134910_c1_seq1	 18.236392 	 18.212917 
comp134910_c1_seq2	 18.236392 	 18.212917 
comp134910_c1_seq3	 13.375728 	 13.152785 
comp134910_c1_seq4	 6.481862 	 6.404826 
comp134910_c1_seq5	 18.236392 	 18.212917 
comp134910_c1_seq6	 6.481862 	 6.404826 
comp134910_c1_seq7	 6.481862 	 6.404826 
comp134912_c0_seq1	 0.258392 	 0.264641 
comp134912_c0_seq2	 0.247401 	 0.247868 
comp134933_c0_seq1	 0.006920 	 0.007710 
comp134933_c0_seq2	 0.006920 	 0.007710 
comp134936_c0_seq1	 0.159787 	 0.177278 
comp134938_c0_seq1	 0.011521 	 0.015364 
comp134938_c1_seq1	 0.028821 	 0.038065 
comp134938_c1_seq2	 0.013577 	 0.015168 
comp134949_c0_seq1	 0.014781 	 0.012506 
comp134950_c0_seq1	 0.001249 	 0.001209 
comp134950_c0_seq2	 0.001768 	 0.001500 
comp134950_c0_seq3	 0.001768 	 0.001500 
comp134950_c0_seq4	 0.001768 	 0.001500 
comp134950_c0_seq5	 0.001249 	 0.001209 
comp134950_c0_seq6	 0.001768 	 0.001500 
comp134950_c0_seq7	 0.001768 	 0.001500 
comp134950_c0_seq8	 0.001768 	 0.001500 
comp134951_c0_seq1	 0.477941 	 0.544344 
comp134962_c0_seq2	 0.028312 	 0.027835 
comp134975_c2_seq1	 0.005827 	 0.007064 
comp134975_c2_seq2	 0.005827 	 0.007064 
comp134975_c2_seq4	 0.008721 	 0.008490 
comp134975_c2_seq5	 0.002637 	 0.002412 
comp134975_c2_seq6	 0.008721 	 0.008490 
comp134975_c2_seq7	 0.008721 	 0.008490 
comp134975_c2_seq8	 0.008721 	 0.008490 
comp134981_c0_seq2	 0.018775 	 0.019443 
comp134986_c1_seq1	 0.004097 	 0.003639 
comp134986_c1_seq10	 0.021043 	 0.019335 
comp134986_c1_seq11	 0.021043 	 0.019335 
comp134986_c1_seq12	 0.021043 	 0.019335 
comp134986_c1_seq13	 0.021043 	 0.019335 
comp134986_c1_seq14	 0.021043 	 0.019335 
comp134986_c1_seq15	 0.018453 	 0.016663 
comp134986_c1_seq16	 0.021043 	 0.019335 
comp134986_c1_seq17	 0.021043 	 0.019335 
comp134986_c1_seq18	 0.004097 	 0.003639 
comp134986_c1_seq19	 0.018453 	 0.016663 
comp134986_c1_seq2	 0.021043 	 0.019335 
comp134986_c1_seq20	 0.018453 	 0.016663 
comp134986_c1_seq21	 0.018453 	 0.016663 
comp134986_c1_seq22	 0.018453 	 0.016663 
comp134986_c1_seq23	 0.021043 	 0.019335 
comp134986_c1_seq24	 0.018453 	 0.016663 
comp134986_c1_seq25	 0.004097 	 0.003639 
comp134986_c1_seq26	 0.021043 	 0.019335 
comp134986_c1_seq27	 0.021043 	 0.019335 
comp134986_c1_seq28	 0.018453 	 0.016663 
comp134986_c1_seq29	 0.004097 	 0.003639 
comp134986_c1_seq3	 0.018453 	 0.016663 
comp134986_c1_seq30	 0.021043 	 0.019335 
comp134986_c1_seq31	 0.018453 	 0.016663 
comp134986_c1_seq32	 0.004097 	 0.003639 
comp134986_c1_seq33	 0.018453 	 0.016663 
comp134986_c1_seq34	 0.004097 	 0.003639 
comp134986_c1_seq35	 0.021043 	 0.019335 
comp134986_c1_seq36	 0.018453 	 0.016663 
comp134986_c1_seq37	 0.016946 	 0.015697 
comp134986_c1_seq38	 0.018453 	 0.016663 
comp134986_c1_seq39	 0.021043 	 0.019335 
comp134986_c1_seq4	 0.004097 	 0.003639 
comp134986_c1_seq40	 0.021043 	 0.019335 
comp134986_c1_seq41	 0.004097 	 0.003639 
comp134986_c1_seq42	 0.021043 	 0.019335 
comp134986_c1_seq43	 0.004097 	 0.003639 
comp134986_c1_seq44	 0.021043 	 0.019335 
comp134986_c1_seq45	 0.021043 	 0.019335 
comp134986_c1_seq46	 0.004097 	 0.003639 
comp134986_c1_seq47	 0.021043 	 0.019335 
comp134986_c1_seq48	 0.018453 	 0.016663 
comp134986_c1_seq49	 0.004097 	 0.003639 
comp134986_c1_seq5	 0.018453 	 0.016663 
comp134986_c1_seq50	 0.021043 	 0.019335 
comp134986_c1_seq51	 0.004097 	 0.003639 
comp134986_c1_seq52	 0.021043 	 0.019335 
comp134986_c1_seq53	 0.021043 	 0.019335 
comp134986_c1_seq54	 0.021043 	 0.019335 
comp134986_c1_seq55	 0.014356 	 0.013025 
comp134986_c1_seq56	 0.016946 	 0.015697 
comp134986_c1_seq57	 0.021043 	 0.019335 
comp134986_c1_seq58	 0.021043 	 0.019335 
comp134986_c1_seq59	 0.021043 	 0.019335 
comp134986_c1_seq6	 0.004097 	 0.003639 
comp134986_c1_seq7	 0.021043 	 0.019335 
comp134986_c1_seq8	 0.021043 	 0.019335 
comp134986_c1_seq9	 0.004097 	 0.003639 
comp134993_c0_seq1	 0.005795 	 0.005910 
comp134993_c0_seq2	 0.019256 	 0.021641 
comp135003_c0_seq1	 0.189673 	 0.226515 
comp135003_c0_seq2	 0.242531 	 0.272588 
comp135003_c0_seq3	 0.189673 	 0.226515 
comp135003_c0_seq4	 0.208308 	 0.248557 
comp135007_c1_seq1	 0.046011 	 0.045504 
comp135007_c1_seq2	 0.046011 	 0.045504 
comp135007_c1_seq4	 0.127013 	 0.122013 
comp135007_c1_seq5	 0.127013 	 0.122013 
comp135013_c0_seq1	 0.109502 	 0.110510 
comp135019_c0_seq1	 0.005591 	 0.008713 
comp135021_c0_seq1	 0.021743 	 0.020905 
comp135021_c0_seq2	 0.017362 	 0.017959 
comp135023_c1_seq1	 0.715083 	 0.668207 
comp135024_c0_seq1	 0.015364 	 0.017118 
comp135024_c0_seq2	 0.015364 	 0.017118 
comp135036_c0_seq1	 0.998032 	 0.879912 
comp135036_c1_seq1	 0.003349 	 0.003678 
comp135060_c0_seq1	 0.238649 	 0.237703 
comp135060_c0_seq2	 0.288447 	 0.284058 
comp135060_c0_seq3	 0.238649 	 0.237703 
comp135060_c0_seq4	 0.288447 	 0.284058 
comp135066_c1_seq1	 0.004539 	 0.000662 
comp135066_c1_seq2	 0.004539 	 0.000662 
comp135072_c0_seq2	 0.031592 	 0.032867 
comp135072_c0_seq4	 0.031592 	 0.032867 
comp135078_c0_seq1	 0.009055 	 0.009729 
comp135098_c0_seq1	 0.201416 	 0.191763 
comp135106_c0_seq1	 0.041272 	 0.043732 
comp135108_c0_seq1	 0.074416 	 0.063796 
comp135112_c0_seq1	 3.261808 	 3.241870 
comp135113_c0_seq1	 0.001521 	 0.002041 
comp135114_c0_seq1	 0.106532 	 0.047469 
comp135129_c0_seq1	 0.644706 	 0.564471 
comp135132_c0_seq1	 0.000448 	 0.000410 
comp135133_c0_seq1	 0.011948 	 0.012761 
comp135134_c0_seq1	 0.002504 	 0.003337 
comp135134_c0_seq2	 0.002504 	 0.003337 
comp135147_c1_seq1	 0.014675 	 0.022346 
comp135147_c2_seq1	 0.015634 	 0.014631 
comp135151_c1_seq1	 0.002630 	 0.001953 
comp135151_c1_seq2	 0.002630 	 0.001953 
comp135151_c1_seq3	 0.002630 	 0.001953 
comp135151_c1_seq4	 0.002630 	 0.001953 
comp135160_c0_seq1	 1.019973 	 1.007573 
comp135160_c0_seq2	 1.019973 	 1.007573 
comp135166_c0_seq1	 0.014403 	 0.017367 
comp135177_c1_seq1	 0.025990 	 0.001436 
comp135181_c0_seq1	 0.041784 	 0.040881 
comp135181_c0_seq2	 0.041784 	 0.040881 
comp135181_c0_seq4	 0.041784 	 0.040881 
comp135181_c0_seq5	 0.041784 	 0.040881 
comp135188_c3_seq1	 0.002768 	 0.004775 
comp135194_c0_seq1	 0.002955 	 0.002125 
comp135196_c1_seq2	 0.001704 	 0.001676 
comp135203_c0_seq1	 0.004546 	 0.001842 
comp135205_c0_seq1	 0.039799 	 0.033305 
comp135206_c0_seq1	 0.735256 	 0.714937 
comp135208_c0_seq1	 0.117885 	 0.115639 
comp135208_c0_seq2	 0.163745 	 0.150588 
comp135208_c0_seq3	 0.163745 	 0.150588 
comp135208_c0_seq4	 0.088099 	 0.087369 
comp135208_c0_seq5	 0.163745 	 0.150588 
comp135208_c0_seq6	 0.163745 	 0.150588 
comp135208_c0_seq7	 0.117885 	 0.115639 
comp135226_c0_seq1	 0.000510 	 0.000306 
comp135226_c0_seq2	 0.000510 	 0.000306 
comp135226_c0_seq3	 0.000510 	 0.000306 
comp135229_c0_seq1	 0.001138 	 0.001526 
comp135234_c0_seq1	 0.038884 	 0.116375 
comp135234_c0_seq2	 0.276846 	 0.348099 
comp135238_c0_seq1	 0.040353 	 0.041110 
comp135238_c0_seq2	 0.044829 	 0.046606 
comp135238_c0_seq3	 0.044829 	 0.046606 
comp135248_c0_seq1	 0.013438 	 0.013629 
comp135248_c0_seq3	 0.013438 	 0.013629 
comp135256_c0_seq1	 0.000554 	 0.004830 
comp135260_c0_seq1	 0.000808 	 0.000935 
comp135260_c0_seq2	 0.000808 	 0.000935 
comp135262_c0_seq1	 0.146623 	 0.145824 
comp135262_c0_seq2	 0.146623 	 0.145824 
comp135264_c0_seq1	 0.011436 	 0.014065 
comp135264_c1_seq1	 0.023854 	 0.031968 
comp135264_c2_seq1	 0.017679 	 0.016880 
comp135264_c2_seq2	 0.009497 	 0.008096 
comp135265_c0_seq2	 0.060390 	 0.054504 
comp135265_c0_seq3	 0.083100 	 0.088049 
comp135266_c2_seq1	 0.002888 	 0.005541 
comp135266_c2_seq2	 0.004494 	 0.006290 
comp135270_c0_seq3	 0.064568 	 0.059840 
comp135270_c0_seq5	 0.067866 	 0.062411 
comp135270_c0_seq6	 0.067866 	 0.062411 
comp135284_c0_seq2	 0.001956 	 0.001308 
comp135302_c0_seq1	 0.006821 	 0.002669 
comp135312_c0_seq1	 0.255444 	 0.233607 
comp135314_c0_seq1	 0.048179 	 0.048480 
comp135317_c0_seq1	 0.013382 	 0.007604 
comp135323_c0_seq1	 0.088066 	 0.084252 
comp135329_c0_seq10	 0.005453 	 0.006221 
comp135340_c0_seq1	 0.004361 	 0.004341 
comp135341_c0_seq1	 0.165607 	 0.148979 
comp135341_c0_seq2	 0.111861 	 0.101294 
comp135354_c0_seq1	 0.012440 	 0.008826 
comp135363_c0_seq1	 3.526569 	 3.579093 
comp135365_c0_seq1	 0.044835 	 0.051734 
comp135366_c2_seq1	 0.157933 	 0.125121 
comp135367_c0_seq5	 0.149433 	 0.147455 
comp135367_c0_seq6	 0.149433 	 0.147455 
comp135373_c1_seq1	 0.001549 	 0.000719 
comp135373_c1_seq1	 0.001537 	 0.001536 
comp135380_c0_seq1	 0.001036 	 0.001512 
comp135380_c0_seq10	 0.001036 	 0.001512 
comp135381_c0_seq1	 0.128147 	 0.106146 
comp135385_c0_seq1	 0.265683 	 0.283579 
comp135392_c0_seq1	 0.035441 	 0.035418 
comp135395_c0_seq1	 0.017205 	 0.017766 
comp135395_c0_seq2	 0.017205 	 0.017766 
comp135440_c2_seq1	 0.002474 	 0.002881 
comp135440_c2_seq3	 0.002474 	 0.002881 
comp135440_c2_seq4	 0.002474 	 0.002881 
comp135440_c2_seq5	 0.002474 	 0.002881 
comp135462_c2_seq1	 0.003055 	 0.003875 
comp135462_c2_seq2	 0.000415 	 0.001898 
comp135462_c2_seq4	 0.003055 	 0.003875 
comp135488_c0_seq1	 0.020694 	 0.024243 
comp135488_c0_seq2	 0.010802 	 0.012267 
comp135497_c3_seq1	 0.087378 	 0.063041 
comp135508_c0_seq1	 0.000540 	 0.003924 
comp135512_c0_seq1	 0.011035 	 0.001774 
comp135512_c0_seq2	 0.005069 	 0.000271 
comp135512_c0_seq3	 0.011035 	 0.001774 
comp135512_c0_seq4	 0.011035 	 0.001774 
comp135512_c0_seq5	 0.005069 	 0.000271 
comp135512_c0_seq6	 0.011035 	 0.001774 
comp135512_c0_seq7	 0.011035 	 0.001774 
comp135512_c0_seq8	 0.011035 	 0.001774 
comp135516_c0_seq1	 0.020688 	 0.077614 
comp135521_c0_seq1	 0.003874 	 0.001285 
comp135521_c0_seq10	 0.003874 	 0.001285 
comp135521_c0_seq11	 0.003874 	 0.001285 
comp135521_c0_seq12	 0.003874 	 0.001285 
comp135521_c0_seq13	 0.003874 	 0.001285 
comp135521_c0_seq14	 0.003874 	 0.001285 
comp135521_c0_seq15	 0.003874 	 0.001285 
comp135521_c0_seq17	 0.003874 	 0.001285 
comp135521_c0_seq2	 0.003874 	 0.001285 
comp135521_c0_seq23	 0.003874 	 0.001285 
comp135521_c0_seq24	 0.003874 	 0.001285 
comp135521_c0_seq25	 0.003874 	 0.001285 
comp135521_c0_seq3	 0.003874 	 0.001285 
comp135521_c0_seq4	 0.003874 	 0.001285 
comp135521_c0_seq6	 0.003874 	 0.001285 
comp135521_c0_seq7	 0.003874 	 0.001285 
comp135521_c0_seq8	 0.003874 	 0.001285 
comp135521_c0_seq9	 0.003874 	 0.001285 
comp135530_c0_seq1	 0.035833 	 0.028659 
comp135531_c0_seq1	 0.003962 	 0.004897 
comp135531_c0_seq2	 0.006940 	 0.007250 
comp135531_c0_seq3	 0.006940 	 0.007250 
comp135531_c0_seq4	 0.006940 	 0.007250 
comp135531_c0_seq5	 0.006940 	 0.007250 
comp135541_c0_seq2	 0.016214 	 0.017471 
comp135552_c2_seq2	 0.005478 	 0.008197 
comp135552_c2_seq3	 0.005478 	 0.008197 
comp135570_c0_seq1	 0.008884 	 0.010202 
comp135590_c1_seq1	 0.003981 	 0.003838 
comp135590_c2_seq1	 0.001542 	 0.001310 
comp135595_c3_seq1	 0.015506 	 0.009682 
comp135595_c3_seq3	 0.008546 	 0.002768 
comp135595_c3_seq3	 0.006960 	 0.006914 
comp135595_c7_seq1	 0.003505 	 0.002395 
comp135617_c0_seq1	 0.011117 	 0.011619 
comp135625_c2_seq1	 0.008195 	 0.008086 
comp135625_c2_seq16	 0.008195 	 0.008086 
comp135625_c2_seq18	 0.008195 	 0.008086 
comp135625_c2_seq2	 0.008195 	 0.008086 
comp135625_c2_seq20	 0.008195 	 0.008086 
comp135625_c2_seq21	 0.008195 	 0.008086 
comp135625_c2_seq22	 0.008195 	 0.008086 
comp135625_c2_seq23	 0.008195 	 0.008086 
comp135625_c2_seq25	 0.008195 	 0.008086 
comp135625_c2_seq27	 0.008195 	 0.008086 
comp135625_c2_seq29	 0.008195 	 0.008086 
comp135625_c2_seq3	 0.008195 	 0.008086 
comp135625_c2_seq30	 0.008195 	 0.008086 
comp135625_c2_seq31	 0.008195 	 0.008086 
comp135625_c2_seq36	 0.008195 	 0.008086 
comp135625_c2_seq38	 0.008195 	 0.008086 
comp135625_c2_seq42	 0.008195 	 0.008086 
comp135625_c2_seq44	 0.008195 	 0.008086 
comp135625_c2_seq45	 0.008195 	 0.008086 
comp135625_c2_seq47	 0.008195 	 0.008086 
comp135625_c2_seq48	 0.008195 	 0.008086 
comp135625_c2_seq53	 0.008195 	 0.008086 
comp135625_c2_seq56	 0.008195 	 0.008086 
comp135625_c2_seq59	 0.008195 	 0.008086 
comp135625_c2_seq6	 0.008195 	 0.008086 
comp135625_c2_seq60	 0.008195 	 0.008086 
comp135625_c2_seq62	 0.008195 	 0.008086 
comp135625_c2_seq64	 0.008195 	 0.008086 
comp135625_c2_seq66	 0.008195 	 0.008086 
comp135625_c2_seq68	 0.008195 	 0.008086 
comp135625_c2_seq71	 0.008195 	 0.008086 
comp135625_c2_seq9	 0.008195 	 0.008086 
comp135635_c0_seq1	 0.041734 	 0.068840 
comp135635_c0_seq2	 0.041734 	 0.068840 
comp135638_c0_seq1	 0.014299 	 0.013017 
comp135656_c7_seq3	 0.001783 	 0.003800 
comp135662_c0_seq1	 0.002936 	 0.005350 
comp135669_c0_seq1	 0.001250 	 0.000843 
comp135670_c0_seq1	 0.010029 	 0.013489 
comp135681_c1_seq1	 0.002995 	 0.003692 
comp135681_c1_seq2	 0.002995 	 0.003692 
comp135681_c1_seq3	 0.516124 	 0.520591 
comp135681_c1_seq4	 0.002995 	 0.003692 
comp135681_c1_seq5	 0.516124 	 0.520591 
comp135681_c1_seq6	 0.002995 	 0.003692 
comp135691_c0_seq2	 0.028646 	 0.021483 
comp135691_c0_seq3	 0.003731 	 0.003061 
comp135691_c0_seq4	 0.024915 	 0.018422 
comp135696_c0_seq1	 0.073027 	 0.048212 
comp135697_c5_seq1	 0.108144 	 0.122342 
comp135697_c6_seq1	 0.063326 	 0.072709 
comp135697_c6_seq2	 0.063326 	 0.072709 
comp135714_c0_seq1	 0.054639 	 0.051317 
comp135714_c0_seq2	 0.043522 	 0.039669 
comp135728_c1_seq1	 0.001779 	 0.002615 
comp135743_c1_seq1	 0.030374 	 0.026072 
comp135759_c0_seq2	 0.291243 	 0.293863 
comp135775_c0_seq1	 0.035901 	 0.036488 
comp135776_c0_seq1	 0.005117 	 0.003925 
comp135776_c1_seq1	 0.000594 	 0.001436 
comp135776_c1_seq3	 0.000594 	 0.001436 
comp135783_c1_seq1	 0.004615 	 0.004464 
comp135783_c1_seq2	 0.004615 	 0.004464 
comp135783_c1_seq3	 0.004615 	 0.004464 
comp135783_c1_seq4	 0.004615 	 0.004464 
comp135787_c0_seq1	 0.006661 	 0.006246 
comp135795_c0_seq1	 0.299067 	 0.315165 
comp135795_c0_seq3	 0.299067 	 0.315165 
comp135795_c0_seq4	 0.299067 	 0.315165 
comp135795_c0_seq5	 0.299067 	 0.315165 
comp135800_c0_seq1	 0.163076 	 0.158081 
comp135800_c0_seq2	 0.269775 	 0.243453 
comp135800_c0_seq3	 0.269775 	 0.243453 
comp135800_c0_seq4	 0.290258 	 0.265162 
comp135800_c0_seq5	 0.290258 	 0.265162 
comp135800_c0_seq7	 0.070069 	 0.050429 
comp135800_c0_seq8	 0.183559 	 0.179790 
comp135800_c0_seq9	 0.070069 	 0.050429 
comp135801_c1_seq1	 0.148317 	 0.154415 
comp135825_c0_seq1	 0.011859 	 0.014417 
comp135825_c0_seq10	 0.011859 	 0.014417 
comp135825_c0_seq11	 0.011859 	 0.014417 
comp135825_c0_seq12	 0.011859 	 0.014417 
comp135825_c0_seq13	 0.011859 	 0.014417 
comp135825_c0_seq15	 0.011859 	 0.014417 
comp135825_c0_seq3	 0.011859 	 0.014417 
comp135825_c0_seq5	 0.011859 	 0.014417 
comp135832_c2_seq10	 0.101793 	 0.108075 
comp135832_c2_seq13	 0.101793 	 0.108075 
comp135832_c2_seq7	 0.101793 	 0.108075 
comp135847_c2_seq1	 0.044325 	 0.042028 
comp135849_c0_seq1	 0.116971 	 0.123624 
comp135853_c1_seq2	 0.001484 	 0.003752 
comp135856_c0_seq2	 1.091807 	 1.204742 
comp135862_c0_seq1	 0.005680 	 0.007270 
comp135870_c0_seq1	 0.012828 	 0.014750 
comp135870_c1_seq1	 0.093718 	 0.090499 
comp135870_c1_seq2	 0.032552 	 0.034628 
comp135884_c1_seq1	 0.004803 	 0.005985 
comp135892_c0_seq1	 0.989504 	 0.976301 
comp135893_c3_seq2	 0.013702 	 0.015939 
comp135893_c3_seq4	 0.013702 	 0.015939 
comp135893_c3_seq7	 0.013702 	 0.015939 
comp135908_c0_seq1	 0.053353 	 0.052376 
comp135908_c0_seq1	 0.033518 	 0.034182 
comp135908_c0_seq2	 0.005230 	 0.004445 
comp135908_c0_seq2	 0.027564 	 0.028016 
comp135910_c0_seq3	 0.007998 	 0.009491 
comp135912_c0_seq1	 0.002690 	 0.003044 
comp135912_c0_seq2	 0.002690 	 0.003044 
comp135917_c0_seq2	 0.005408 	 0.005922 
comp135917_c0_seq3	 0.005408 	 0.005922 
comp135917_c0_seq4	 0.005408 	 0.005922 
comp135917_c0_seq5	 0.005408 	 0.005922 
comp135938_c0_seq1	 0.004551 	 0.004256 
comp135942_c2_seq1	 0.002217 	 0.000988 
comp135942_c2_seq3	 0.002217 	 0.000988 
comp135942_c2_seq7	 0.002217 	 0.000988 
comp135964_c0_seq1	 0.043291 	 0.071875 
comp135964_c0_seq2	 0.043291 	 0.071875 
comp135966_c0_seq1	 0.022001 	 0.018263 
comp135966_c0_seq2	 0.022001 	 0.018263 
comp135966_c0_seq3	 0.022001 	 0.018263 
comp135966_c0_seq6	 0.023878 	 0.018676 
comp135966_c0_seq7	 0.023878 	 0.018676 
comp135976_c0_seq1	 0.049713 	 0.046140 
comp135982_c1_seq1	 0.003349 	 0.003257 
comp135991_c0_seq1	 0.051093 	 0.040786 
comp135991_c0_seq2	 0.051093 	 0.040786 
comp135991_c0_seq3	 0.051093 	 0.040786 
comp135991_c0_seq4	 0.051093 	 0.040786 
comp136003_c2_seq2	 0.000641 	 0.000793 
comp136003_c2_seq3	 0.000641 	 0.000793 
comp136005_c0_seq1	 0.026065 	 0.020994 
comp136005_c0_seq2	 0.026065 	 0.020994 
comp136023_c1_seq2	 0.012815 	 0.025271 
comp136024_c0_seq2	 0.248232 	 0.252671 
comp136027_c0_seq1	 0.000688 	 0.000793 
comp136044_c0_seq1	 0.289324 	 0.289910 
comp136046_c0_seq1	 0.016259 	 0.014456 
comp136048_c0_seq1	 0.002371 	 0.003747 
comp136048_c0_seq2	 0.002371 	 0.003747 
comp136078_c1_seq1	 0.042462 	 0.060471 
comp136084_c0_seq1	 0.003611 	 0.003010 
comp136099_c1_seq1	 0.018062 	 0.012774 
comp136099_c1_seq3	 0.018062 	 0.012774 
comp136118_c0_seq1	 0.001969 	 0.003294 
comp136141_c3_seq1	 0.001840 	 0.002575 
comp136141_c3_seq3	 0.001840 	 0.002575 
comp136160_c0_seq1	 0.006833 	 0.007263 
comp136160_c0_seq2	 0.031721 	 0.029341 
comp136160_c0_seq3	 0.032315 	 0.024925 
comp136173_c1_seq1	 0.001592 	 0.001343 
comp136173_c1_seq2	 0.001592 	 0.001343 
comp136173_c1_seq5	 0.001592 	 0.001343 
comp136177_c0_seq1	 0.213964 	 0.221123 
comp136177_c0_seq2	 0.157180 	 0.145493 
comp136182_c0_seq2	 0.010043 	 0.010910 
comp136196_c0_seq1	 0.001631 	 0.000795 
comp136202_c2_seq1	 0.004216 	 0.004474 
comp136202_c2_seq4	 0.004216 	 0.004474 
comp136210_c0_seq2	 0.114321 	 0.122203 
comp136215_c1_seq1	 0.028191 	 0.032443 
comp136215_c1_seq2	 0.028191 	 0.032443 
comp136218_c0_seq1	 0.101112 	 0.096192 
comp136219_c0_seq2	 0.220091 	 0.203760 
comp136219_c0_seq4	 0.039218 	 0.032259 
comp136219_c0_seq5	 0.220091 	 0.203760 
comp136219_c0_seq6	 0.039218 	 0.032259 
comp136235_c0_seq1	 0.110653 	 0.094192 
comp136243_c0_seq2	 0.016620 	 0.016585 
comp136243_c0_seq2	 0.058769 	 0.058173 
comp136243_c1_seq1	 0.009997 	 0.010185 
comp136243_c2_seq2	 0.028271 	 0.025391 
comp136246_c0_seq1	 0.006802 	 0.006789 
comp136246_c0_seq2	 0.094627 	 0.098112 
comp136246_c0_seq3	 0.149284 	 0.144946 
comp136246_c0_seq5	 0.006802 	 0.006789 
comp136246_c0_seq7	 0.149284 	 0.144946 
comp136256_c0_seq1	 0.011183 	 0.012097 
comp136269_c1_seq1	 0.005173 	 0.004985 
comp136269_c1_seq2	 0.005173 	 0.004985 
comp136269_c1_seq3	 0.005173 	 0.004985 
comp136283_c0_seq1	 0.048622 	 0.043604 
comp136289_c0_seq1	 0.009601 	 0.008832 
comp136289_c0_seq2	 0.009601 	 0.008832 
comp136289_c0_seq4	 0.005418 	 0.004126 
comp136292_c0_seq1	 0.003906 	 0.003838 
comp136292_c0_seq2	 0.003906 	 0.003838 
comp136299_c0_seq1	 0.000456 	 0.002386 
comp136309_c0_seq1	 0.057234 	 0.070632 
comp136314_c0_seq6	 0.004841 	 0.007083 
comp136318_c0_seq3	 1.150838 	 1.032172 
