"","bareCaseInlet","bareFidalgoBay","barePortGamble","bareSkokomishRiver","bareWillapaBay","eelgrassCaseInlet","eelgrassFidalgoBay","eelgrassPortGamble","eelgrassSkokomishRiver"
"cds.comp144394_c0_seq1|m.51433",0.010147928,0.016757499,0.049295936,0.015358999,0.024454192,0.01494356,0.04456928,0.022831533,0.030330332
"cds.comp144394_c0_seq2|m.51436",0.004090985,0.006589373,0.027599795,0.006668857,0.00904026,0.008331744,0.026462348,0.01054727,0.012714228
"cds.comp144394_c0_seq3|m.51438",0.010147928,0.016757499,0.049295936,0.015358999,0.024454192,0.01494356,0.04456928,0.022831533,0.030330332
"cds.comp144394_c0_seq4|m.51441",0.004090985,0.006589373,0.027599795,0.006668857,0.00904026,0.008331744,0.026462348,0.01054727,0.012714228
"cds.comp144394_c0_seq5|m.51443",0.003052051,0.002021989,0.007844041,0.002922428,0.004603799,0.002852705,0.006174401,0.005761128,0.004125926
"cds.comp144400_c0_seq1|m.51471",0.410974547,0.910278519,0.536582167,0.523240977,0.499495881,0.608786439,0.581304423,0.501858964,0.409522379
"cds.comp144400_c0_seq2|m.51473",0.410974547,0.910278519,0.536582167,0.523240977,0.499495881,0.608786439,0.581304423,0.501858964,0.409522379
"cds.comp144401_c0_seq1|m.51475",0.008872998,0.000708113,0.012483132,0.025841511,0.006191241,0.003632825,0.042123334,0.031765495,0.002625548
"cds.comp144401_c0_seq2|m.51477",0.006218171,0.000318385,0.009983056,0.024414774,0.003118464,0.00347739,0.041959278,0.031643816,0.002482345
"cds.comp144401_c0_seq2|m.51478",0.002654827,0.000389728,0.002500076,0.001426737,0.003072777,0.000155435,0.000164056,0.000121679,0.000143203
"cds.comp144401_c0_seq3|m.51480",0.001530336,0.000267159,0.00516544,0.002770267,1.6934e-05,0.001031492,0.001449825,0.004001305,0.000980604
"cds.comp144401_c0_seq4|m.51481",0.004192225,0.000275198,0.007633316,0.002901964,0.001850345,0.001342456,0.005234266,0.004299233,0.001175655
"cds.comp144401_c0_seq5|m.51482",0.001064752,7.155e-06,0.000882348,0.00102476,6.9856e-05,0.000913525,0.000999152,0.000130524,0.000266262
"cds.comp144403_c1_seq1|m.51483",0.010407477,0.00155971993333333,0.018495621,0.009998893,0.005782977,0.006740947,0.019475759,0.016601933,0.010264905
"cds.comp144403_c1_seq2|m.51484",0.010407477,0.00155971993333333,0.018495621,0.009998893,0.005782977,0.006740947,0.019475759,0.016601933,0.010264905
"cds.comp144403_c1_seq3|m.51485",0.010407477,0.00155971993333333,0.018495621,0.009998893,0.005782977,0.006740947,0.019475759,0.016601933,0.010264905
"cds.comp144403_c1_seq4|m.51486",0.060193399,0.020278218,0.038498176,0.040030113,0.038993124,0.054752171,0.031195054,0.035406908,0.039229141
"cds.comp144403_c1_seq5|m.51488",0.010407477,0.00155971993333333,0.018495621,0.009998893,0.005782977,0.006740947,0.019475759,0.016601933,0.010264905
"cds.comp144409_c0_seq1|m.51539",0.001148777,0.000171391,0.000825161,0.000519729,0.000144488,9.7324e-05,0.000238897,0.000774442,0.000187187
"cds.comp144409_c0_seq2|m.51541",0.00984348,0.005116216,0.015392263,0.0091751,0.005195528,0.00991602,0.010806928,0.009950657,0.005412484
"cds.comp144409_c0_seq3|m.51544",0.00605876,0.004551763,0.009847467,0.005782223,0.003076321,0.007200477,0.006790033,0.006820183,0.004515374
"cds.comp144411_c0_seq3|m.51546",0.004303277,0.003649662,0.005435067,0.003216978,0.005330632,0.002688985,0.004156901,0.004415243,0.004505326
"cds.comp144416_c0_seq1|m.51561",0.00503788,0.000227523,0.002404813,0.00066518,0.000799632,0.000244517,0.000502059,0.001997088,0.000237393
"cds.comp144416_c0_seq4|m.51566",0.00503788,0.000227523,0.002404813,0.00066518,0.000799632,0.000244517,0.000502059,0.001997088,0.000237393
"cds.comp144416_c0_seq5|m.51567",0.00503788,0.000227523,0.002404813,0.00066518,0.000799632,0.000244517,0.000502059,0.001997088,0.000237393
"cds.comp144418_c0_seq1|m.51572",0.166459182,0.085372685,0.162035757,0.140834007,0.135646209,0.154254145,0.12452613,0.133693164,0.142253451
"cds.comp144418_c0_seq2|m.51573",0.166459182,0.085372685,0.162035757,0.140834007,0.135646209,0.154254145,0.12452613,0.133693164,0.142253451
"cds.comp144420_c0_seq10|m.51582",0.001369917,0.00383216,0.00416828,0.000172835,7.7455e-05,0.004352681,0.001915137,0.004472131,0.002685923
"cds.comp144420_c0_seq2|m.51576",0.001369917,0.00383216,0.00416828,0.000172835,7.7455e-05,0.004352681,0.001915137,0.004472131,0.002685923
"cds.comp144420_c0_seq6|m.51578",0.001369917,0.00383216,0.00416828,0.000172835,7.7455e-05,0.004352681,0.001915137,0.004472131,0.002685923
"cds.comp144420_c0_seq6|m.51579",0.001369917,0.00383216,0.00416828,0.000172835,7.7455e-05,0.004352681,0.001915137,0.004472131,0.002685923
"cds.comp144420_c0_seq7|m.51580",0.007615968,3.0421e-05,0.001664697,0.002197618,0.002854218,0.004821446,0.003135817,0.010908071,1.4323e-05
"cds.comp144421_c0_seq1|m.51583",0.088240865,0.12621295,0.111441506,0.099623543,0.100002379,0.126922222,0.126924381,0.104024917,0.085265256
"cds.comp144421_c0_seq2|m.51584",0.088240865,0.12621295,0.111441506,0.099623543,0.100002379,0.126922222,0.126924381,0.104024917,0.085265256
"cds.comp144421_c0_seq3|m.51585",0.088240865,0.12621295,0.111441506,0.099623543,0.100002379,0.126922222,0.126924381,0.104024917,0.085265256
"cds.comp144421_c0_seq4|m.51586",0.088240865,0.12621295,0.111441506,0.099623543,0.100002379,0.126922222,0.126924381,0.104024917,0.085265256
"cds.comp144421_c0_seq5|m.51587",0.088240865,0.12621295,0.111441506,0.099623543,0.100002379,0.126922222,0.126924381,0.104024917,0.085265256
"cds.comp144421_c0_seq6|m.51588",0.088240865,0.12621295,0.111441506,0.099623543,0.100002379,0.126922222,0.126924381,0.104024917,0.085265256
"cds.comp144422_c0_seq1|m.51589",0.365212238,0.29718959,0.30362141,0.350261126,0.244591238,0.280983853,0.284797774,0.280645286,0.307377311
"cds.comp144422_c0_seq10|m.51597",0.348649082,0.291740388,0.298699951,0.342288836,0.232026245,0.26853817,0.273928319,0.275107306,0.293854941
"cds.comp144422_c0_seq3|m.51590",0.365212238,0.29718959,0.30362141,0.350261126,0.244591238,0.280983853,0.284797774,0.280645286,0.307377311
"cds.comp144422_c0_seq4|m.51591",0.365212238,0.29718959,0.30362141,0.350261126,0.244591238,0.280983853,0.284797774,0.280645286,0.307377311
"cds.comp144422_c0_seq5|m.51592",0.365212238,0.29718959,0.30362141,0.350261126,0.244591238,0.280983853,0.284797774,0.280645286,0.307377311
"cds.comp144422_c0_seq6|m.51594",0.365212238,0.29718959,0.30362141,0.350261126,0.244591238,0.280983853,0.284797774,0.280645286,0.307377311
"cds.comp144422_c0_seq9|m.51595",0.365212238,0.29718959,0.30362141,0.350261126,0.244591238,0.280983853,0.284797774,0.280645286,0.307377311
"cds.comp144424_c0_seq1|m.51607",0.283298151,0.117094704,0.159581748,0.23016011,0.200614952,0.18460766,0.103150701,0.116138435,0.187311381
"cds.comp144424_c0_seq2|m.51611",0.379522121,0.223076738,0.194235369,0.330417742,0.301869915,0.364195691,0.153923786,0.207639075,0.283584254
"cds.comp144424_c0_seq3|m.51612",0.263651181,0.155940087,0.133535935,0.237789746,0.220684062,0.252158984,0.105381868,0.145017968,0.196248366
"cds.comp144424_c0_seq4|m.51614",0.263651181,0.155940087,0.133535935,0.237789746,0.220684062,0.252158984,0.105381868,0.145017968,0.196248366
"cds.comp144427_c1_seq1|m.51626",0.001184182,0.002096332,0.001168217,0.001855577,0.000991502,0.001832585,0.0013769,0.001509786,0.000786376
"cds.comp144430_c0_seq1|m.51682",0.007057276,0.000763545,0.007318446,0.004213736,0.005223179,0.00705553,0.006135196,0.005019572,0.004897137
"cds.comp144430_c0_seq2|m.51683",0.007057276,0.000763545,0.007318446,0.004213736,0.005223179,0.00705553,0.006135196,0.005019572,0.004897137
"cds.comp144432_c0_seq1|m.51688",0.003531249,0.003867307,0.004165851,0.003136776,0.000881404,0.00301717,0.001877107,0.002055585,0.001813622
"cds.comp144435_c0_seq1|m.51699",0.331476801,0.2187207,0.093671634,0.240650867,0.19333635,0.304213871,0.130014942,0.130420604,0.297837687
"cds.comp144435_c0_seq2|m.51704",0.331476801,0.2187207,0.093671634,0.240650867,0.19333635,0.304213871,0.130014942,0.130420604,0.297837687
"cds.comp144435_c0_seq3|m.51709",0.01985416,0.008844884,1.2718e-05,0.0159374,0.001260242,0.014958311,0.003547737,0.006835854,0.017892063
"cds.comp144435_c0_seq4|m.51712",0.331476801,0.2187207,0.093671634,0.240650867,0.19333635,0.304213871,0.130014942,0.130420604,0.297837687
"cds.comp144435_c0_seq6|m.51719",0.244135928,0.17333885,0.066519127,0.161876773,0.149107895,0.235687543,0.098268783,0.089831721,0.217917727
"cds.comp144435_c0_seq7|m.51721",0.331476801,0.2187207,0.093671634,0.240650867,0.19333635,0.304213871,0.130014942,0.130420604,0.297837687
"cds.comp144435_c1_seq1|m.51727",0.005204829,0.006210019,0.029292827,0.015856208,0.005189106,0.014553798,0.01040877,0.009421016,0.021386737
"cds.comp144440_c0_seq1|m.51752",0.041121851,0.030611755,0.040379151,0.039692206,0.024538801,0.028957232,0.02606679,0.024219251,0.01929724
"cds.comp144440_c0_seq2|m.51756",0.041121851,0.030611755,0.040379151,0.039692206,0.024538801,0.028957232,0.02606679,0.024219251,0.01929724
"cds.comp144442_c0_seq2|m.51765",0.000316299,0.000141808,0.008049283,0.000266404,9.6548e-05,0.001353736,0.000215922,4.8624e-05,9.6431e-05
"cds.comp144446_c1_seq1|m.51792",0.100277647,0.122628013,0.140816145,0.095510812,0.092424264,0.078767759,0.068079885,0.057242618,0.078420063
"cds.comp144446_c1_seq2|m.51793",0.214692289,0.039597792,0.142713989,0.104483508,0.072349255,0.190875302,0.096138558,0.169595679,0.214323225
"cds.comp144446_c1_seq3|m.51794",0.100277647,0.122628013,0.140816145,0.095510812,0.092424264,0.078767759,0.068079885,0.057242618,0.078420063
"cds.comp144451_c0_seq1|m.51812",0.003204987,0.000270588,0.004520159,0.000231809,0.00158068,0.002794674,0.002511181,0.001359875,0.000658632
"cds.comp144451_c0_seq2|m.51813",0.012159498,0.012063272,0.011947227,0.00546528,0.006636455,0.013134586,0.007796128,0.008880138,0.006585374
"cds.comp144457_c0_seq1|m.51840",0.040548481,0.009502006,0.028248133,0.0200701,0.01893439,0.025089852,0.021366449,0.021839731,0.013615408
"cds.comp144458_c0_seq1|m.51844",0.903148548,0.366945551,0.467003221,0.801763817,0.704561016,0.732599471,0.452983657,0.573124715,0.702785619
"cds.comp144458_c0_seq2|m.51847",0.903148548,0.366945551,0.467003221,0.801763817,0.704561016,0.732599471,0.452983657,0.573124715,0.702785619
"cds.comp144458_c0_seq3|m.51850",0.903148548,0.366945551,0.467003221,0.801763817,0.704561016,0.732599471,0.452983657,0.573124715,0.702785619
"cds.comp144458_c0_seq4|m.51853",0.903148548,0.366945551,0.467003221,0.801763817,0.704561016,0.732599471,0.452983657,0.573124715,0.702785619
"cds.comp144458_c0_seq5|m.51856",0.903148548,0.366945551,0.467003221,0.801763817,0.704561016,0.732599471,0.452983657,0.573124715,0.702785619
"cds.comp144458_c0_seq6|m.51859",0.903148548,0.366945551,0.467003221,0.801763817,0.704561016,0.732599471,0.452983657,0.573124715,0.702785619
"cds.comp144458_c0_seq7|m.51862",0.903148548,0.366945551,0.467003221,0.801763817,0.704561016,0.732599471,0.452983657,0.573124715,0.702785619
"cds.comp144458_c0_seq8|m.51865",0.903148548,0.366945551,0.467003221,0.801763817,0.704561016,0.732599471,0.452983657,0.573124715,0.702785619
"cds.comp144461_c0_seq1|m.51884",0.235999121,0.148782359,0.208672767,0.236105287,0.161743862,0.143880782,0.190222897,0.182732096,0.238770072
"cds.comp144461_c0_seq2|m.51886",0.20631067,0.142298777,0.199696449,0.215803263,0.15254148,0.13296439,0.166391755,0.17752762,0.206737601
"cds.comp144461_c0_seq3|m.51887",0.022574513,0.005719837,0.007077872,0.014012839,0.002806382,0.004653203,0.022466276,0.001904381,0.023673633
"cds.comp144461_c0_seq4|m.51888",0.263107965,0.171681942,0.230538093,0.250188461,0.185057431,0.160959585,0.208763171,0.204441631,0.260465077
"cds.comp144461_c0_seq5|m.51890",0.049683357,0.02861942,0.028943198,0.028096013,0.026119951,0.021732006,0.04100655,0.023613916,0.045368638
"cds.comp144461_c0_seq6|m.51891",0.049683357,0.02861942,0.028943198,0.028096013,0.026119951,0.021732006,0.04100655,0.023613916,0.045368638
"cds.comp144461_c0_seq7|m.51892",0.263107965,0.171681942,0.230538093,0.250188461,0.185057431,0.160959585,0.208763171,0.204441631,0.260465077
"cds.comp144461_c1_seq1|m.51894",0.331244057,0.233024802,0.257923216,0.340972928,0.245625259,0.259541185,0.260415484,0.23118081,0.283151638
"cds.comp144461_c1_seq5|m.51900",0.196021777,0.114169649,0.173408398,0.187585007,0.150051211,0.118850215,0.1540895,0.147277131,0.160675337
"cds.comp144461_c1_seq5|m.51901",0.266842682,0.145123892,0.232929593,0.259975635,0.20835636,0.178037201,0.20351542,0.214376405,0.190989566
"cds.comp144461_c1_seq7|m.51902",0.11620446,0.049784456,0.067608466,0.095125318,0.093647444,0.05837881,0.057562283,0.058226314,0.060179053
"cds.comp144467_c0_seq1|m.51921",0.002202722,0.003446895,0.009405648,0.002087578,0.002556802,0.005569407,0.002988902,0.003601562,0.000417765
"cds.comp144467_c0_seq2|m.51924",0.004601434,0.010474928,0.012737539,0.005670832,0.002615345,0.007983199,0.00717691,0.006701617,0.003085702
"cds.comp144467_c0_seq3|m.51925",0.002202722,0.003446895,0.009405648,0.002087578,0.002556802,0.005569407,0.002988902,0.003601562,0.000417765
"cds.comp144467_c0_seq5|m.51926",0.004601434,0.010474928,0.012737539,0.005670832,0.002615345,0.007983199,0.00717691,0.006701617,0.003085702
"cds.comp144468_c0_seq1|m.51927",0.448621717,0.275900594,0.402544403,0.467537455,0.37546065,0.375582482,0.287167215,0.35349077,0.482763902
"cds.comp144468_c0_seq2|m.51930",0.448621717,0.275900594,0.402544403,0.467537455,0.37546065,0.375582482,0.287167215,0.35349077,0.482763902
"cds.comp144468_c0_seq3|m.51933",0.448621717,0.275900594,0.402544403,0.467537455,0.37546065,0.375582482,0.287167215,0.35349077,0.482763902
"cds.comp144468_c0_seq4|m.51936",0.448621717,0.275900594,0.402544403,0.467537455,0.37546065,0.375582482,0.287167215,0.35349077,0.482763902
"cds.comp144468_c1_seq1|m.51939",0.822390848,0.711599023,0.83851298,0.810635767,0.763712609,0.763411412,0.739865505,0.76383033,0.999500533
"cds.comp144470_c0_seq1|m.51950",0.002463933,0.000409188,0.008150273,0.001252951,0.018622687,0.012487158,0.00195554,0.000669678,0.019585299
"cds.comp144470_c0_seq2|m.51952",0.00425161,0.007548863,0.004427518,0.006385207,0.004422797,0.008923733,0.004403346,0.004938973,0.002987528
"cds.comp144470_c0_seq3|m.51954",0.002463933,0.000409188,0.008150273,0.001252951,0.018622687,0.012487158,0.00195554,0.000669678,0.019585299
"cds.comp144474_c0_seq1|m.51972",0.036028658,0.201821206,0.07665822,0.156249608,0.087668982,0.015398412,0.249662267,0.170847357,0.190702988
"cds.comp144474_c0_seq2|m.51973",0.012845938,0.011386974,0.018913253,0.009521614,0.03108948,0.031363444,0.044501212,0.019581602,0.015842883
"cds.comp144474_c0_seq3|m.51975",0.015010367,0.014138479,0.0229013,0.010587648,0.032101067,0.005751898,0.017891468,0.024465514,0.012217935
"cds.comp144474_c0_seq3|m.51976",0.004375926,0.004335944,0.009255149,0.003360786,0.015005942,0.028532646,0.036534718,0.008241564,0.006947683
"cds.comp144474_c0_seq4|m.51978",0.003548514,0.006878219,0.006390534,0.00102992,0.007643549,0.00148246,0.005914299,0.006086161,0.002428466
"cds.comp144474_c0_seq5|m.51979",0.047490511,0.209081466,0.093168986,0.165807336,0.1121265,0.01966785,0.261639436,0.18922671,0.200492457
"cds.comp144474_c0_seq5|m.51980",0.017733486,0.021767231,0.02839366,0.014187303,0.031743068,0.034001591,0.055175376,0.026821577,0.022601443
"cds.comp144476_c2_seq1|m.51982",0.051328537,0.039314525,0.071956988,0.047353563,0.041502362,0.053093298,0.061576147,0.063408011,0.049255113
"cds.comp144476_c2_seq2|m.51983",0.5506091,0.62730956,0.691792168,0.476725056,0.448042738,0.563813872,0.681608337,0.750744975,0.505209842
"cds.comp144476_c2_seq2|m.51984",0.051328537,0.039314525,0.071956988,0.047353563,0.041502362,0.053093298,0.061576147,0.063408011,0.049255113
"cds.comp144477_c0_seq1|m.51987",0.032212532,0.009447537,0.019521915,0.006291532,0.039952588,0.002685904,0.016928835,0.011402245,0.012316556
"cds.comp144477_c0_seq2|m.51988",0.195504804,0.227313,0.311251826,0.169181443,0.356157588,0.079855479,0.298029274,0.302716696,0.232179399
"cds.comp144477_c0_seq3|m.51992",0.213529433,0.24272538,0.332405294,0.192602823,0.396062951,0.085971892,0.33216057,0.342427632,0.264748876
"cds.comp144477_c0_seq4|m.51996",0.195504804,0.227313,0.311251826,0.169181443,0.356157588,0.079855479,0.298029274,0.302716696,0.232179399
"cds.comp144477_c0_seq5|m.52000",0.213529433,0.24272538,0.332405294,0.192602823,0.396062951,0.085971892,0.33216057,0.342427632,0.264748876
"cds.comp144480_c0_seq1|m.52048",0.123766606,0.088358558,0.162422426,0.197871026,0.144190902,0.14775318,0.189650804,0.180833907,0.115105674
"cds.comp144480_c0_seq2|m.52050",0.075489117,0.033257822,0.075719532,0.071167726,0.045755843,0.059480414,0.050645013,0.060738193,0.068594263
"cds.comp144480_c0_seq3|m.52051",0.060298083,0.030989305,0.060013889,0.058799758,0.036863733,0.051701944,0.029143541,0.056184714,0.055532826
"cds.comp144480_c0_seq5|m.52052",0.015191034,0.002268517,0.015705643,0.012367968,0.00889211,0.00777847,0.021501472,0.004553479,0.013061437
"cds.comp144480_c1_seq1|m.52053",0.290265424,0.191271254,0.232927753,0.279601694,0.16189163,0.194806864,0.244836714,0.296757072,0.26232987
"cds.comp144480_c1_seq2|m.52054",0.440684927,0.241478618,0.311057384,0.362129152,0.228676936,0.262806283,0.349220736,0.368074227,0.396550577
"cds.comp144484_c0_seq1|m.52094",0.014393427,0.01555992,0.02138631,0.010221494,0.002812301,0.007623454,0.00600789,0.008791654,0.010693094
"cds.comp144484_c0_seq2|m.52095",0.014393427,0.01555992,0.02138631,0.010221494,0.002812301,0.007623454,0.00600789,0.008791654,0.010693094
"cds.comp144484_c0_seq3|m.52096",1.6835e-05,1.544e-05,0.00069349,6.283e-06,0.000176840444444444,3.863e-06,5.5834e-05,1.0511e-05,4.1448e-05
"cds.comp144484_c0_seq4|m.52097",0.014393427,0.01555992,0.02138631,0.010221494,0.002812301,0.007623454,0.00600789,0.008791654,0.010693094
"cds.comp144486_c0_seq1|m.52110",0.179090779,0.13201739,0.189846046,0.082140947,0.160793652,0.156827134,0.180056191,0.200495543,0.221215126
"cds.comp144486_c0_seq2|m.52111",0.179090779,0.13201739,0.189846046,0.082140947,0.160793652,0.156827134,0.180056191,0.200495543,0.221215126
"cds.comp144486_c0_seq3|m.52112",0.179090779,0.13201739,0.189846046,0.082140947,0.160793652,0.156827134,0.180056191,0.200495543,0.221215126
"cds.comp144486_c0_seq4|m.52113",0.179090779,0.13201739,0.189846046,0.082140947,0.160793652,0.156827134,0.180056191,0.200495543,0.221215126
"cds.comp144486_c0_seq5|m.52114",0.179090779,0.13201739,0.189846046,0.082140947,0.160793652,0.156827134,0.180056191,0.200495543,0.221215126
"cds.comp144486_c0_seq6|m.52115",0.179090779,0.13201739,0.189846046,0.082140947,0.160793652,0.156827134,0.180056191,0.200495543,0.221215126
"cds.comp144486_c0_seq7|m.52116",0.179090779,0.13201739,0.189846046,0.082140947,0.160793652,0.156827134,0.180056191,0.200495543,0.221215126
"cds.comp144486_c0_seq8|m.52117",0.179090779,0.13201739,0.189846046,0.082140947,0.160793652,0.156827134,0.180056191,0.200495543,0.221215126
"cds.comp144486_c0_seq9|m.52118",0.179090779,0.13201739,0.189846046,0.082140947,0.160793652,0.156827134,0.180056191,0.200495543,0.221215126
"cds.comp144487_c0_seq1|m.52119",0.020239477,0.025215552,0.042232519,0.026436598,0.014726693,0.020874468,0.020822071,0.021036869,0.017358114
"cds.comp144487_c0_seq2|m.52121",0.020239477,0.025215552,0.042232519,0.026436598,0.014726693,0.020874468,0.020822071,0.021036869,0.017358114
"cds.comp144489_c0_seq1|m.52123",0.084907934,0.180306483,0.015575999,0.065630221,0.020750196,0.04618771,0.014935394,0.036597819,0.041418695
"cds.comp144492_c0_seq1|m.52155",0.003034008,9.2664e-05,0.001849528,0.001953107,0.00073496,0.002514691,0.000299094,0.000323743,0.001144691
"cds.comp144492_c0_seq2|m.52156",0.003034008,9.2664e-05,0.001849528,0.001953107,0.00073496,0.002514691,0.000299094,0.000323743,0.001144691
